PDS,VN,ID,YR,MN,PROV,DIST_N,DIST_C,PTY_N,PTY_C,CAN_N,CAN_G,RV,VV,IVV,CV,TPV,SEATS
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,Demokrat,2,LYDIA ANDARINI,Female,3352042,2254098,472242,NA,235887,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,Demokrat,2,MARGONO CAHYO PURNOMO,Male,3352042,2254098,472242,NA,235887,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,Demokrat,2,DIAJENG WIKAN PARAMASTRI,Female,3352042,2254098,472242,NA,235887,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,Demokrat,2,"SRI DYATMOKO, SE",Male,3352042,2254098,472242,NA,235887,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,Demokrat,2,TEGUH ISTIAWAN,Male,3352042,2254098,472242,NA,235887,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"AKHMAD NASTAIN RADITYA, SE",Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"Ir. H. MOCH. PRAMONO, M.M",Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"Sri Yuliani, S.Ag",Female,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,FARID MOH SYAWAL,Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"AHMAD ROHIM, S.Pd.I., MA",Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,SUFTI HUSNAFIYAH,Female,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"SHOLIKHAH HAMDANI, S.Kom.I",Female,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,"ROY SETIA BASHARA, S.H., MKn",Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PBB,10,H. Ir. ARWANSYAH,Male,3352042,2254098,472242,NA,6833,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH III,27,PKPI,20,SAPTO PUTRI EDHY RATNANINGRUM,Female,3352042,2254098,472242,NA,2652,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,"LULUK NUR HAMIDAH, M.Si",Female,2341751,1656321,186691,NA,113869,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,"HARYO BUDI WIBOWO, SH, MH",Male,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,"Dr. Ir. H. KUSNADI N., SH. M.Hum",Male,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,ZAENAL WAFA,Male,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,"INDAH SRI HUDATI, S.Hi",Female,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,NUR EMELYA NARALITA,Female,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKB,13,AMIR MA'RUF,Male,2341751,1656321,186691,NA,113869,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,Dr. H. FERRY JOKO YULIANTONO,Male,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,ROHMAD,Male,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,"LUZ B. MAHENDRADATTA, SH",Female,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,M. ANDY RAHMAD WIJAYA,Male,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,R. DEWI NOVITA KURNIAWATI,Female,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,ASRI NISWATI,Female,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Gerindra,5,RACHMAT MUJIONO,Male,2341751,1656321,186691,NA,83961,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,"Ir. BAMBANG WURYANTO, MBA",Male,2341751,1656321,186691,NA,698416,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,AGUSTINA WILUJENG PRAMESTUTI,Female,2341751,1656321,186691,NA,698416,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,DOLFIE O.F.P.,Male,2341751,1656321,186691,NA,698416,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,KATARINA IDA ROKHAYATI,Female,2341751,1656321,186691,NA,698416,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,"PARYONO, S.H., M.H.",Male,2341751,1656321,186691,NA,698416,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,ZAHRA NASIHAH FATIN PUTRI NINDI,Female,2341751,1656321,186691,NA,698416,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PDIP,11,DANAR RAHMANTO,Male,2341751,1656321,186691,NA,698416,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,"ENDANG MARIA ASTUTI, S.Ag., S.H., M.H",Female,2341751,1656321,186691,NA,258694,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,"AGUS FATCHUR RAHMAN, S.H., M.H.",Male,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,BERLIAN BENYAMINA RUNGKAT,Female,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,FIRLIE HANGGODO GANINDUTO,Male,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,"ENDANG SULASTRI, M.M",Female,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,"SAKINAH, S.H",Female,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Golkar,6,"BAYU WIRAWAN PRAYOGO, S.Pd.I",Male,2341751,1656321,186691,NA,258694,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,WAWAN SETYA NUGRAHA,Male,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,"H. DIDI SUPRIYANTO, SH, M.Hum",Male,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,HELENA ANDRIAN,Female,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,IR. SUGIYANTAKA ARI BAWA,Male,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,"AFDHAL, SE",Male,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,LIVY ANDRIANI JULISMAN,Female,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Nasdem,8,"ERMA SUZANTI, SE",Female,2341751,1656321,186691,NA,57220,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Garuda,3,BAMBANG SETIAWAN,Male,2341751,1656321,186691,NA,4536,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Garuda,3,"ANTONIUS SRI NURSASONGKO KURNIAWAN, S.H",Male,2341751,1656321,186691,NA,4536,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Garuda,3,NUR FITRIANI,Female,2341751,1656321,186691,NA,4536,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,"KPAA. SURO AGUL AGUL H. BEGUG POERNOMOSIDI, SH.,",Male,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,EDDY BASUKI,Male,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,"NINIK WIDAYANINGSIH ERMA WAHYUNI, SE., M.Si.",Female,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,IRENE MAYA SADARINDAH,Female,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,HARIS FIRMANSYAH TANJUNG,Male,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Berkarya,19,KARNI,Female,2341751,1656321,186691,NA,26076,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,"H.M. MARTRI AGOENG, SH",Male,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,NURUL RETNO NAWANGSIH,Female,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,"DRS. HAMID NOOR YASIN, MM",Male,2341751,1656321,186691,NA,144568,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,H. SOLIKHIN,Male,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,RUDI WAHYONO,Male,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,NURUL FITHRI ISHVARI,Female,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKS,15,ADI KAHARTI,Female,2341751,1656321,186691,NA,144568,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,BUDIYANTO DARMASTONO,Male,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,YULIANA SANTOSO,Female,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,Ir. WIRAWAN AZHAR,Male,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,"NIVITA PINGKAN SEMBUNG, BCA",Female,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,"AGUSTINUS ADI SRI TJAHJONO, SE",Male,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,G.R. AJ. PUTRI PURNANINGRUM,Female,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Perindo,12,IKE SUKMASARI,Female,2341751,1656321,186691,NA,16547,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,ANUNG NOTO NUGROHO,Male,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,MOH. ASYâ€™ARI MUTHHAR,Male,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,NADIA FATHIMAH THOMAFI,Female,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,SITI AWALIYAH RACHMAH,Female,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,TONDO TARMANTO,Male,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PPP,16,FITRI LESTARI,Female,2341751,1656321,186691,NA,15855,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,"DRS.H. M. ALI BADARUDIN, SH.MM.PD",Male,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,"JUMALI WAHYONO PERWITO, SS",Male,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,EKA VERA RAHMI,Female,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,"DENNY SETYAWAN, SE",Male,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,MAY RULIYANI SIANIPAR,Female,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,"SITI WULANDARI, S.Sos",Female,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PSI,17,NENI TRIANA,Female,2341751,1656321,186691,NA,17668,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,"Hj. LAILA ISTIANA DIANA SAVITRI, SE",Female,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,"H. NURHADI M. MUSAWIR, SH., MM., MBA",Male,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,Drs. H. SLAMET SUBEKTI,Male,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,"Dra. Hj. SRI GUNARSI, SH., MH",Female,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,"HARI ADIKUSUMA, SE",Male,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,"BIMO WIDAGDO, SE",Male,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PAN,9,Dra. Hj. SITI NUR ZULAIKHA,Female,2341751,1656321,186691,NA,91928,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,Ir. H. TRI AGUS BAYUSENO,Male,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,SUGIYATNO ADI PRAYITNO,Male,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,ROSANIA NASUTION,Female,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,"Ir. NGUSMANTO, MM",Male,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,"SUHARTO, S.Pi",Male,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Hanura,7,SITI KURNIA PUSPITA,Female,2341751,1656321,186691,NA,34760,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,"RINTO SUBEKTI, SE, MM",Male,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,"Drs. JOKO SAPTONO, M.Si",Male,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,SETIYORINI,Female,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,TUTUT SUTRISNO,Male,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,JUNIWATI NASIR,Female,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,ADRIAN PANJI SUKMA,Male,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,Demokrat,2,"RATIH JUNIATI, SH, MH",Female,2341751,1656321,186691,NA,87549,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PBB,10,BAGUS SARENGAT,Male,2341751,1656321,186691,NA,2931,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PBB,10,HENDRA HARIANTO,Male,2341751,1656321,186691,NA,2931,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PBB,10,SRI ROCHANA HIDAYATI,Female,2341751,1656321,186691,NA,2931,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH IV,28,PKPI,20,WIGRAMANDA,Female,2341751,1656321,186691,NA,1743,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,"Drs. H. MOHAMAD TOHA, M.Si",Male,2904540,2219782,226103,NA,177672,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,H. SIGIT MARWANTA,Male,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,SRI AMBARWANI,Female,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,"AGUS PURMANTO, SH. M.Si",Male,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,"ABIL KHOIRUDIN, SE",Male,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,EVIN NOVIA,Female,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,YEYET ROHILAH,Female,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKB,13,ARYOSENO GEMBONG PRAKOSO,Male,2904540,2219782,226103,NA,177672,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,"BAMBANG RIYANTO, SH., MH., M.Si",Male,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,M.B. SETIADHARMA,Male,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,"PRATITIS MUKTI TAMI, S.Pd",Female,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,EKO SRIYANTO,Male,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,AGUS SAHID,Male,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,"N.R. KURNIA SARI, S.Pd",Female,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,MARYANTO,Male,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Gerindra,5,ANISA DEVY IKA NATALIA,Female,2904540,2219782,226103,NA,121311,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,PUAN MAHARANI,Female,2904540,2219782,226103,NA,899047,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,ARIA BIMA,Male,2904540,2219782,226103,NA,899047,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,ALFIA REZIANI,Female,2904540,2219782,226103,NA,899047,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,"FAOZAN AMAR, S.Ag, M.M.",Male,2904540,2219782,226103,NA,899047,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,"RAHMAD HANDOYO, S.Pi., M.M.",Male,2904540,2219782,226103,NA,899047,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,WINIE AYU LESTARI,Female,2904540,2219782,226103,NA,899047,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,"MUCHAMAD NABIL HAROEN, S.Pd., M.Hum",Male,2904540,2219782,226103,NA,899047,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PDIP,11,LATANZA SHIMA DAYYANA,Female,2904540,2219782,226103,NA,899047,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"ENDANG SRIKARTI HANDAYANI, S.H., M.Hum.",Female,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"Dr. H. AGUSTIAN BUDI PRASETYA, M.P.A",Male,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"H. SINGGIH JANURATMOKO, S.KH., M.M",Male,2904540,2219782,226103,NA,283671,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"DINA HIDAYANA, S.P., M.Sc",Female,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"DR. EKO SARJONO PUTRO, MM",Male,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,HENRY M KAILOLA,Male,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,"EVANDRA R P SUBAGYO, S.I.A",Male,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Golkar,6,ANUGRAH AMALIA CAHYANI,Female,2904540,2219782,226103,NA,283671,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,"EVA YULIANA, M.Si",Female,2904540,2219782,226103,NA,239283,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,MEIDINI B SOEBROTO,Female,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,"ENY HANDAYANI NINGRUM, SP",Female,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,"SUGIANTO, SE",Male,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,BERTRAND ANTOLIN,Male,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,MIRANDA VERA YULIANTIE,Female,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,"SITI ALFIJAH, SPD.I",Female,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Nasdem,8,"H. AGUS TRI RAHARJO, SE",Male,2904540,2219782,226103,NA,239283,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Garuda,3,Dra. SITI ZAINAB,Female,2904540,2219782,226103,NA,4527,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Garuda,3,MOCH SAID MUBAROK,Male,2904540,2219782,226103,NA,4527,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,"PURWANTO, SE, M.Par",Male,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,RADIYANTO WIBOWO,Male,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,"RA. RETNO PUSPITA MANDRAWATI KUSUMOWARDANI, S.E.",Female,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,DANI WIDYOTOMO SARWONO,Male,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,PRASATYA NINDITIA PUTRA,Male,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,"WIWIK ISMUHARTI, SE, MM",Female,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,"YULIANA SETIADI, SH",Female,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,Berkarya,19,REINNESE SUPIT POLII,Male,2904540,2219782,226103,NA,31232,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,Dr. H. ABDUL KHARIS ALMASYHARI,Male,2904540,2219782,226103,NA,167148,1
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,"AGUS ABDULATIF, SE",Male,2904540,2219782,226103,NA,167148,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,MUFIDA BRILIAN NISA,Female,2904540,2219782,226103,NA,167148,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,"TUGIMAN, SP",Male,2904540,2219782,226103,NA,167148,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,Ir. H. MUHAMMAD RODHI,Male,2904540,2219782,226103,NA,167148,0
1,1,DPR,2019,April,JAWA TENGAH,JAWA TENGAH V,30,PKS,15,RETNO WULANSARI,Female,2904540,2219782,226103,NA,167148,0
