PDS,VN,ID,YR,MN,PROV,CAN,CAN_G,RV,VV,IVV,CV,SEATS
1,1,DPD,2014,April,SULAWESI SELATAN,"Dr. H. Ajiep Padindang, S.E., M.M",Male,4718630,4193154,525476,304466,1
1,1,DPD,2014,April,SULAWESI SELATAN,Hj. Amru Rijal Junaid,Male,4718630,4193154,525476,50477,0
1,1,DPD,2014,April,SULAWESI SELATAN,Hj. Andi Fatimah,Female,4718630,4193154,525476,98597,0
1,1,DPD,2014,April,SULAWESI SELATAN,Drs. H. Andi Harta Sanjaya ,Male,4718630,4193154,525476,,0
1,1,DPD,2014,April,SULAWESI SELATAN,Andi Muh. Ihsan ,Male,4718630,4193154,525476,228333,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Arman Arfah, S.E., M.M",Male,4718630,4193154,525476,67568,0
1,1,DPD,2014,April,SULAWESI SELATAN,Drs. H. Bahar Ngitung,Male,4718630,4193154,525476,262437,1
1,1,DPD,2014,April,SULAWESI SELATAN,"Bung Ari Reza Ali, S.E",Male,4718630,4193154,525476,43218,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Burhanuddin, S.H., M.H",Male,4718630,4193154,525476,58144,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Drs. H. Ibrahim Ambong, M.A",Male,4718630,4193154,525476,36115,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Irmawaty Habie, S.H",Female,4718630,4193154,525476,7768,0
1,1,DPD,2014,April,SULAWESI SELATAN,Pdt. Dr. Ishak P.  Lambe,Male,4718630,4193154,525476,183827,0
1,1,DPD,2014,April,SULAWESI SELATAN,Dr. Hj. Kasmawati T.Z. Basalamah ,Female,4718630,4193154,525476,112837,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Litha Brent, S.E",Male,4718630,4193154,525476,101451,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Lukman Nur, S.E",Male,4718630,4193154,525476,116007,0
1,1,DPD,2014,April,SULAWESI SELATAN,"M. Gusti Zainal, S.S",Male,4718630,4193154,525476,27575,0
1,1,DPD,2014,April,SULAWESI SELATAN,"H. Muhammad Seniman Latif, S.E",Male,4718630,4193154,525476,31534,0
1,1,DPD,2014,April,SULAWESI SELATAN,Mahir Takaka,Male,4718630,4193154,525476,60524,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Hj. Monirah Jafar Hafsah, S.E",Female,4718630,4193154,525476,91353,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Drs. Muhammad Asmin, M.Pd",Male,4718630,4193154,525476,150607,0
1,1,DPD,2014,April,SULAWESI SELATAN,"H. Muhammad Asri, S.Pd, MM",Male,4718630,4193154,525476,81888,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Mulawarman, S.E",Male,4718630,4193154,525476,38498,0
1,1,DPD,2014,April,SULAWESI SELATAN,Dra. Hj. Oelfah A. Syahrullah Harmanto,Female,4718630,4193154,525476,84423,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Pither Singkali, S.H., M.H",Male,4718630,4193154,525476,68263,0
1,1,DPD,2014,April,SULAWESI SELATAN,Syamsuddin HB,Male,4718630,4193154,525476,13789,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Drs. H. Tadjuddin Noer, M.M",Male,4718630,4193154,525476,27157,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Wahidah Anwar, S.E., M.M",Female,4718630,4193154,525476,13476,0
1,1,DPD,2019,February,SULAWESI TENGAH,"Dr. ABDUL RACHMAN THAHA, S.H., M.H.",Male,1952810,1535667,101845,182389,1
1,1,DPD,2019,February,SULAWESI TENGAH,"ADHI KUSUMA WAHAB, S.S.",Male,1952810,1535667,101845,35712,0
1,1,DPD,2019,February,SULAWESI TENGAH,"AGUSSALIM, S.H.",Male,1952810,1535667,101845,30896,0
1,1,DPD,2019,February,SULAWESI TENGAH,"AHMAD SYAIFULLAH MALONDA, S.P.",Male,1952810,1535667,101845,79168,0
1,1,DPD,2019,February,SULAWESI TENGAH,"ANDI VIVALDY, S.Pd., M.Si.",Male,1952810,1535667,101845,392,0
1,1,DPD,2019,February,SULAWESI TENGAH,"ARIF, S.T.",Male,1952810,1535667,101845,49899,0
1,1,DPD,2019,February,SULAWESI TENGAH,"HERI SUGIANTO, S.H.",Male,1952810,1535667,101845,53756,0
1,1,DPD,2019,February,SULAWESI TENGAH,"I GEDE YOGANTARA TEGUH EKOWIJAYA, S.I.Kom.",Male,1952810,1535667,101845,71882,0
1,1,DPD,2019,February,SULAWESI TENGAH,"LUKKY SEMEN, S.E.",Male,1952810,1535667,101845,202436,1
1,1,DPD,2019,February,SULAWESI TENGAH,Drs. MA’MUN AMIR,Male,1952810,1535667,101845,112752,0
1,1,DPD,2019,February,SULAWESI TENGAH,MAZIRU L. MASRI,Male,1952810,1535667,101845,49952,0
1,1,DPD,2019,February,SULAWESI TENGAH,MUH AMIN SANDILANA,Male,1952810,1535667,101845,18687,0
1,1,DPD,2019,February,SULAWESI TENGAH,"Dr. MUHAMMAD J. WARTABONE, S.H., M.Hi.",Male,1952810,1535667,101845,125432,1
1,1,DPD,2019,February,SULAWESI TENGAH,"H. MUSDAR M. AMIN, S.E., M.Si.",Male,1952810,1535667,101845,52364,0
1,1,DPD,2019,February,SULAWESI TENGAH,"Drs. NURSALAM, M.M.",Male,1952810,1535667,101845,61571,0
1,1,DPD,2019,February,SULAWESI TENGAH,SAHRUM B. SIHIRA,Male,1952810,1535667,101845,4385,0
1,1,DPD,2019,February,SULAWESI TENGAH,"Dr. SHALEH MUHAMAD ALDJUFRI, Lc, M.A.",Male,1952810,1535667,101845,160196,1
1,1,DPD,2019,February,SULAWESI TENGAH,"SYAHRUDIN, S.H.",Male,1952810,1535667,101845,67137,0
1,1,DPD,2019,February,SULAWESI TENGAH,"SYAMSIDI MARKUS, S.Sos., M.A.",Male,1952810,1535667,101845,31213,0
1,1,DPD,2019,February,SULAWESI TENGAH,Drs. USMAN SAMUDIN,Male,1952810,1535667,101845,28624,0
1,1,DPD,2019,February,SULAWESI TENGAH,"Dr. H. YUNAN LAMPASIO, S.E., M.Si.",Male,1952810,1535667,101845,38551,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Abraham M. Larobu, S.H, M.H",Male,1497362,1380836,116526,54948,0
1,1,DPD,2014,April,SULAWESI TENGAH,Agung,Male,1497362,1380836,116526,59405,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Ahmad Syaifullah Malonda, S.P",Male,1497362,1380836,116526,102977,1
1,1,DPD,2014,April,SULAWESI TENGAH,Darma Tongku,Male,1497362,1380836,116526,33615,0
1,1,DPD,2014,April,SULAWESI TENGAH,dr. Delis Julkarson Hehi,Male,1497362,1380836,116526,10162,1
1,1,DPD,2014,April,SULAWESI TENGAH,"Deny Salmon Galamba, S.Ap",Male,1497362,1380836,116526,61249,0
1,1,DPD,2014,April,SULAWESI TENGAH,Djekcy Ras Umbas,Male,1497362,1380836,116526,2485,0
1,1,DPD,2014,April,SULAWESI TENGAH,Ir. Emil Salim Podungge,Male,1497362,1380836,116526,31583,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Femmy Sangian, S.H",Female,1497362,1380836,116526,65204,0
1,1,DPD,2014,April,SULAWESI TENGAH,Ferenc Raymond Sahetapy,Male,1497362,1380836,116526,3251,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Drs. F. Eddy Bungkudapu, M.Si, M.Th",Male,1497362,1380836,116526,11885,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Drs. Gatot Margono, M.M",Male,1497362,1380836,116526,26208,0
1,1,DPD,2014,April,SULAWESI TENGAH,Herman Agan,Male,1497362,1380836,116526,7485,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Idrus A. Hafid, S.H",Male,1497362,1380836,116526,16887,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Drs. Landri Tandung, M.Pd",Male,1497362,1380836,116526,4181,0
1,1,DPD,2014,April,SULAWESI TENGAH,M. Ridha Saleh ,Male,1497362,1380836,116526,34143,0
1,1,DPD,2014,April,SULAWESI TENGAH,Drs. Ma'mun Amir,Male,1497362,1380836,116526,11604,1
1,1,DPD,2014,April,SULAWESI TENGAH,Maziru L. Masri ,Male,1497362,1380836,116526,51129,0
1,1,DPD,2014,April,SULAWESI TENGAH,Drs. Moh. Nadjib H. Umar,Male,1497362,1380836,116526,15456,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Mohammad Sofyan, S.T",Male,1497362,1380836,116526,63478,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Drs. H. Murad U. Nasir, M.Si",Male,1497362,1380836,116526,25902,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Drs. Nirman Yans Winter, M.H",Male,1497362,1380836,116526,17431,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Hj. Nurmawati Dewi Bantilan, S.E",Female,1497362,1380836,116526,135845,1
1,1,DPD,2014,April,SULAWESI TENGAH,"Hj. Samsudin Pay, S.Ag. M.Si",Male,1497362,1380836,116526,58116,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Shaleh Muhammad Aldjufri, Lc, M.A",Male,1497362,1380836,116526,84283,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Pdt. Dr. Silviana H. Pandegirot, M.Th",Female,1497362,1380836,116526,40963,0
1,1,DPD,2014,April,SULAWESI TENGAH,"Supriadi, S.H",Male,1497362,1380836,116526,31808,0
1,1,DPD,2014,April,SULAWESI TENGAH,Suwandhi Y. Ritupalu,Male,1497362,1380836,116526,7097,0
1,1,DPD,2014,April,SULAWESI TENGAH,H. Syamsuddin Said,Male,1497362,1380836,116526,16171,0
1,1,DPD,2014,April,SULAWESI TENGAH,Yapto Suryo Saputro Bantilan ,Male,1497362,1380836,116526,,0
1,1,DPD,2014,April,SULAWESI TENGAH,Zainuddin T. Aminullah,Male,1497362,1380836,116526,10738,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"ABDUL JABIR UKSIM, S.T., M.M.",Male,1587506,1239622,183261,25761,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"AGUSALIM SAPRI, S.E.",Male,1587506,1239622,183261,958,0
1,1,DPD,2019,February,SULAWESI TENGGARA,Drs. AHYAR,Male,1587506,1239622,183261,21299,0
1,1,DPD,2019,February,SULAWESI TENGGARA,AKHMAD SYAHRUL NIPPO,Male,1587506,1239622,183261,18584,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Hj. ANDI NIRWANA S, S.P., M.M.",Female,1587506,1239622,183261,130124,1
1,1,DPD,2019,February,SULAWESI TENGGARA,"ANDI SAHIBUDDIN, S.Ag.",Male,1587506,1239622,183261,36398,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"ARSYID ARSYAD, S.Psi., M.Si.",Male,1587506,1239622,183261,14852,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"DARWIS, S.E.",Male,1587506,1239622,183261,9756,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"dr. DEWA PUTU ARDIKA SEPUTRA, Sp.OG.",Male,1587506,1239622,183261,5248,1
1,1,DPD,2019,February,SULAWESI TENGGARA,"Hj. EPTATI KAMARUDDIN, S.Ag., M.Si.",Female,1587506,1239622,183261,29484,0
1,1,DPD,2019,February,SULAWESI TENGGARA,FATMAYANI HARLI TOMBILI,Female,1587506,1239622,183261,52258,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"HARIMUDDIN, S.H.",Male,1587506,1239622,183261,9302,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"HUDRI MAJJA, S.E.",Male,1587506,1239622,183261,19455,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"AKBP (Purn). H. IDWAR, S.H.",Male,1587506,1239622,183261,6508,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"LA ODE ANDI PILI, S.E.",Male,1587506,1239622,183261,17722,0
1,1,DPD,2019,February,SULAWESI TENGGARA,Drs. LA ODE ASIS,Male,1587506,1239622,183261,14306,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"LA ODE BALADIN, S.K.M., M.Si.",Male,1587506,1239622,183261,20658,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. LA ODE RAFIUDDIN, M.Si.",Male,1587506,1239622,183261,23875,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"LA ODE RUSYAMIN, S.K.M., M.Si.",Male,1587506,1239622,183261,16232,0
1,1,DPD,2019,February,SULAWESI TENGGARA,LA ODE SAERA,Male,1587506,1239622,183261,13489,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"LA ODE ZULFIKAR NUR, S.H., M.H.",Male,1587506,1239622,183261,17463,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"dr. H. L.M. BAHARUDDIN, M.Kes.",Male,1587506,1239622,183261,41528,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. M. ALI NUR, M.Si.",Male,1587506,1239622,183261,12894,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"H. MUH. FAIZAL, S.E., M.S.",Male,1587506,1239622,183261,27714,0
1,1,DPD,2019,February,SULAWESI TENGGARA,H. MUH. FERRY ANGGRIAWAN,Male,1587506,1239622,183261,34767,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"MUH. JAFAR, S.E.",Male,1587506,1239622,183261,24363,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. MUH. RIDWAN ZAKARIAH, M.Si.",Male,1587506,1239622,183261,32602,0
1,1,DPD,2019,February,SULAWESI TENGGARA,H. MUIRUN AWI,Male,1587506,1239622,183261,13331,0
1,1,DPD,2019,February,SULAWESI TENGGARA,H. M. YASIN WELSON LAJAHA,Male,1587506,1239622,183261,35412,0
1,1,DPD,2019,February,SULAWESI TENGGARA,M. ZAINAL ARIFIN RYHA,Male,1587506,1239622,183261,2523,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Dr. H. MZ. AMIRUL TAMIM, M.Si.",Male,1587506,1239622,183261,73399,1
1,1,DPD,2019,February,SULAWESI TENGGARA,"NILAN SABARA, S.H.",Female,1587506,1239622,183261,18418,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. NURHOLIS, M.S.",Male,1587506,1239622,183261,14252,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"H. PIN MOKKE, S.H.",Male,1587506,1239622,183261,8076,0
1,1,DPD,2019,February,SULAWESI TENGGARA,RAHMAD,Male,1587506,1239622,183261,6873,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"H. RUSLIMIN MAHDI, S.H.",Male,1587506,1239622,183261,17664,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"H. RUSTAM PETTA NYALLA, S.H.",Male,1587506,1239622,183261,27477,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. RUSTAM SILONDAE, M.Si.",Male,1587506,1239622,183261,5216,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Dr. SABARUDDIN LABAMBA, M.Si.",Male,1587506,1239622,183261,13534,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"SAMSU, S.P., M.Si.",Male,1587506,1239622,183261,27145,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Marsekal Muda TNI (Purn). H. SUPOMO, S.I.P., M.Sc.",Male,1587506,1239622,183261,25967,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"SUPYAN HADI, S.Sos.I.",Male,1587506,1239622,183261,5754,0
1,1,DPD,2019,February,SULAWESI TENGGARA,Dra. Hj. WA ODE AULIA KOEDOES,Female,1587506,1239622,183261,649,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Ir. WA ODE HAMSINAH BOLU, M.Sc.",Female,1587506,1239622,183261,40697,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"WA ODE RABIA AL ADAWIA RIDWAN, S.E., M.B.A.",Female,1587506,1239622,183261,62051,1
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. YUSRAN A. SILONDAE, M.Si.",Male,1587506,1239622,183261,49097,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Ir. A. YANI MULUK, M.Si.",Male,1587506,1239622,183261,12854,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"DR. LA ODE BARIUN, S.H., M.H.",Male,1587506,1239622,183261,9873,0
1,1,DPD,2019,February,SULAWESI TENGGARA,"Drs. H. MASYHUR MASIE ABUNAWAS, M.Si.",Male,1587506,1239622,183261,30065,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. H. ABDUL JABBAR TOBA,Male,1321234,1111429,209805,52204,1
1,1,DPD,2014,April,SULAWESI TENGGARA,ABDUL MUIS,Male,1321234,1111429,209805,18084,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. ABDUL SAMAD, S.Sos",Male,1321234,1111429,209805,23358,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"ABDUL SYAHIR, S.Sos., S.H., M.H",Male,1321234,1111429,209805,24603,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"ADIPUTERA, S.T",Male,1321234,1111429,209805,22595,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"AFIAT TAWAKAL, S.SI",Male,1321234,1111429,209805,25706,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. AHYAR ANDI RAUF ,Male,1321234,1111429,209805,29454,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"ALEX PANGAIBALI, S.Th",Male,1321234,1111429,209805,21553,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"ALI LAOPA, S.H",Male,1321234,1111429,209805,29372,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. H. ANAS MAISA ,Male,1321234,1111429,209805,11969,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Ir. H. ANDI SYAMSUL BAHRI, M.Si",Male,1321234,1111429,209805,12693,0
1,1,DPD,2014,April,SULAWESI TENGGARA,ARSYAD,Male,1321234,1111429,209805,19614,0
1,1,DPD,2014,April,SULAWESI TENGGARA,ASMAUN PARATE,Male,1321234,1111429,209805,5471,0
1,1,DPD,2014,April,SULAWESI TENGGARA,ASMIN ,Male,1321234,1111429,209805,5772,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"BOSMAN, S.Si., S.H., M.H",Male,1321234,1111429,209805,22968,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"EDHI SUSILO HADISUTANTO, S.H",Male,1321234,1111429,209805,11641,0
1,1,DPD,2014,April,SULAWESI TENGGARA,H. HASAN KAMAL SAID ABD. QAHHAR MUDZAKKAR,Male,1321234,1111429,209805,1761,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H.HERRY HERMANSYAH SILONDAE, S.E",Male,1321234,1111429,209805,26187,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Drs. H. HOESEIN EFFENDY, S.H",Male,1321234,1111429,209805,19135,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. ILHAM,Male,1321234,1111429,209805,13975,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"IRWAN MUSTAKIM, S.T",Male,1321234,1111429,209805,10088,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. JUNAIS DARANGA, S.E",Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Drs. H. KAMARUDDIN, M.H",Male,1321234,1111429,209805,23234,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. KASMIR,Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"L.M. RUSMAN EMBA, S.T",Male,1321234,1111429,209805,56232,1
1,1,DPD,2014,April,SULAWESI TENGGARA,"LA DJADI SIHARIS, M.SI",Male,1321234,1111429,209805,17419,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"LA ODE ABDUL AZIZ NADIA, S.Ag., M.Si",Male,1321234,1111429,209805,15101,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Drs. H. LA ODE ALI HANAFI, M.Si",Male,1321234,1111429,209805,1918,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. LA ODE ALI TANDA,Male,1321234,1111429,209805,11007,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"LA ODE ASADI, S.E., M.Si",Male,1321234,1111429,209805,11939,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"dr. H. LA ODE BARIUN, M.Kes",Male,1321234,1111429,209805,13483,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Drs. LA ODE DJABARU, M.Si",Male,1321234,1111429,209805,10555,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. LA ODE HAMIRU, M.Sc",Male,1321234,1111429,209805,22583,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"LA ODE RUSYAMIN, S.Km",Male,1321234,1111429,209805,25805,0
1,1,DPD,2014,April,SULAWESI TENGGARA,LA ODE SABRI,Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,H.M. YASIN WELSON LAJAHA,Male,1321234,1111429,209805,3984,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. H. M. YUNUS SJAMSOEDDIN ,Male,1321234,1111429,209805,11952,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. MAS'UDI,Male,1321234,1111429,209805,11804,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"MASWATY MADJID, S.Km., M.Si",Female,1321234,1111429,209805,18638,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. MUCHLIS PATAHNA, S.H., M.Kn",Male,1321234,1111429,209805,23937,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. MUDAWING SAENONG,Male,1321234,1111429,209805,6007,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. H. MUH. RATMAN ,Male,1321234,1111429,209805,15932,0
1,1,DPD,2014,April,SULAWESI TENGGARA,MUHAMMAD KOBAR,Male,1321234,1111429,209805,6391,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"MULIATI SAIMAN, S.Si",Female,1321234,1111429,209805,75171,1
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. H. MUSTAFA RANSE AMIN,Male,1321234,1111429,209805,7605,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. PADANG SUGIARTO,Male,1321234,1111429,209805,5069,0
1,1,DPD,2014,April,SULAWESI TENGGARA,RAHMAN JIHAD,Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Drs. SAIFUL AMIN,Male,1321234,1111429,209805,25173,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"SAIPUDDIN, S.P",Male,1321234,1111429,209805,10053,0
1,1,DPD,2014,April,SULAWESI TENGGARA,H. SUDARMAN SAFRIEN ,Male,1321234,1111429,209805,9735,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"SUHARMAN, S.Pi., M.S",Male,1321234,1111429,209805,6422,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. SUKIMAN PABELU, S.Sos",Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"SYAM ABDUL DJALIL HAMRA, S.E",Male,1321234,1111429,209805,13578,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"TASLIMIN, S.P",Male,1321234,1111429,209805,7548,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"TATA SUNARTA, S.Pd., M.Pd",Male,1321234,1111429,209805,11809,0
1,1,DPD,2014,April,SULAWESI TENGGARA,TITING SURYANA SARANANI,Female,1321234,1111429,209805,7077,0
1,1,DPD,2014,April,SULAWESI TENGGARA,Ir. VENCE SAMUEL TUMANAN ,Male,1321234,1111429,209805,25678,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Ir. WA ODE HAMSINAH BOLU, M.Sc",Female,1321234,1111429,209805,46548,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"WENCESLAUS LA RANGKA, S.H",Male,1321234,1111429,209805,4949,0
1,1,DPD,2014,April,SULAWESI TENGGARA,YAFRUDDIN,Male,1321234,1111429,209805,,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"YAN SULAEMAN, S.E",Male,1321234,1111429,209805,3944,0
1,1,DPD,2014,April,SULAWESI TENGGARA,"Drs. H. YUSRAN A. SILONDAE, M.Si",Male,1321234,1111429,209805,47759,1
1,1,DPD,2014,April,SULAWESI TENGGARA,"H. YUSRAN TARIDALA, S.P",Male,1321234,1111429,209805,1827,0
1,1,DPD,2019,February,SULAWESI UTARA,CHERISH HARRIETTE,Female,1908115,1462868,126863,180224,1
1,1,DPD,2019,February,SULAWESI UTARA,DJAFAR ALKATIRI,Male,1908115,1462868,126863,14721,1
1,1,DPD,2019,February,SULAWESI UTARA,FERRY SANGER WEKU,Male,1908115,1462868,126863,11024,0
1,1,DPD,2019,February,SULAWESI UTARA,FEYKE ROBOT,Female,1908115,1462868,126863,38341,0
1,1,DPD,2019,February,SULAWESI UTARA,HELFRIED LOMBO,Male,1908115,1462868,126863,15727,0
1,1,DPD,2019,February,SULAWESI UTARA,HENDRA JACOB,Male,1908115,1462868,126863,29465,0
1,1,DPD,2019,February,SULAWESI UTARA,"H. W. B. SUMAKUL, S.Th.",Male,1908115,1462868,126863,91998,0
1,1,DPD,2019,February,SULAWESI UTARA,IRVAN BASRI,Male,1908115,1462868,126863,40229,0
1,1,DPD,2019,February,SULAWESI UTARA,JOHANIS C. SALIBANA,Male,1908115,1462868,126863,4019,0
1,1,DPD,2019,February,SULAWESI UTARA,Dra. JULL TAKALIUANG,Female,1908115,1462868,126863,46589,0
1,1,DPD,2019,February,SULAWESI UTARA,"LEXI MANTIRI, S.S.",Male,1908115,1462868,126863,48623,0
1,1,DPD,2019,February,SULAWESI UTARA,MAYA RUMANTIR,Female,1908115,1462868,126863,168086,1
1,1,DPD,2019,February,SULAWESI UTARA,"Pdt. MEIVA LINTANG, S.Th.",Female,1908115,1462868,126863,67928,0
1,1,DPD,2019,February,SULAWESI UTARA,"Dr. ML. DENNY TEWU, S.E., M.M.",Male,1908115,1462868,126863,19045,0
1,1,DPD,2019,February,SULAWESI UTARA,MUHAMMAD SALIM LANDJAR,Male,1908115,1462868,126863,47424,0
1,1,DPD,2019,February,SULAWESI UTARA,NOUKE PAAT,Male,1908115,1462868,126863,26377,0
1,1,DPD,2019,February,SULAWESI UTARA,"PRICYLIA ELVIERA RONDO, S.S.",Female,1908115,1462868,126863,72469,0
1,1,DPD,2019,February,SULAWESI UTARA,RM. LUNTUNGAN,Male,1908115,1462868,126863,112939,0
1,1,DPD,2019,February,SULAWESI UTARA,Ir. STEFANUS B. A. N. LIOW,Male,1908115,1462868,126863,125099,1
1,1,DPD,2019,February,SULAWESI UTARA,"SYACHRIAL KUI DAMOPOLII, S.Sos.",Male,1908115,1462868,126863,30853,0
1,1,DPD,2019,February,SULAWESI UTARA,TEDIUS KUEMBA BATASINA,Male,1908115,1462868,126863,60416,0
1,1,DPD,2019,February,SULAWESI UTARA,"VIVIAN TIRAYOH DIMPUDUS, S.E.",Female,1908115,1462868,126863,20429,0
1,1,DPD,2019,February,SULAWESI UTARA,"dr. WIESJE ABIGAEL ROMPIS, M.Si.",Female,1908115,1462868,126863,22183,0
1,1,DPD,2014,April,SULAWESI UTARA,"Dr. Ir. Adolf Lucky Longdong, M.Ed",Male,1502281,1390215,112066,27759,0
1,1,DPD,2014,April,SULAWESI UTARA,"H. Ali Hardi Kiaidemak, S.H., M.Si",Male,1502281,1390215,112066,35292,0
1,1,DPD,2014,April,SULAWESI UTARA,"Ir. Andry Harits Umboh, M.Si",Male,1502281,1390215,112066,69835,0
1,1,DPD,2014,April,SULAWESI UTARA,Drs. Arudji Mongilong,Male,1502281,1390215,112066,72533,0
